"view_history","rt","trial_purpose","trial_type","trial_index","time_elapsed","internal_node_id","sub_id","bonus","stimulus","response","rep","display_left","from_id","from_face","from_name","to_id","to_face","to_name","friendship","correct","slider_start"
"","null","learning_trial","html-keyboard-response","10","1344662","0.0-3.0-1.3","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Joshua
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-231-214-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-211-052-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","5","stims/img/CFD-AM-211-052-N.jpg","Evan","7","stims/img/CFD-LM-231-214-N.jpg","Joshua","","",""
"","null","fixation","html-keyboard-response","11","1345168","0.0-3.0-0.4","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","12","1347676","0.0-3.0-1.4","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christian
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-235-226-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Sarah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-234-086-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","1","stims/img/CFD-WF-234-086-N.jpg","Sarah","8","stims/img/CFD-BM-235-226-N.jpg","Christian","","",""
"","null","fixation","html-keyboard-response","13","1348183","0.0-3.0-0.5","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","14","1350692","0.0-3.0-1.5","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Laila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-214-090-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","10","stims/img/CFD-BF-210-130-N.jpg","Laila","12","stims/img/CFD-LF-214-090-N.jpg","Angelina","","",""
"","null","fixation","html-keyboard-response","15","1351198","0.0-3.0-0.6","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","16","1353707","0.0-3.0-1.6","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christian
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-235-226-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Alice
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-224-026-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","8","stims/img/CFD-BM-235-226-N.jpg","Christian","9","stims/img/CFD-AF-224-026-N.jpg","Alice","","",""
"","null","fixation","html-keyboard-response","17","1354212","0.0-3.0-0.7","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","18","1356719","0.0-3.0-1.7","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Ella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-213-031-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-211-052-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","3","stims/img/CFD-WF-213-031-N.jpg","Ella","5","stims/img/CFD-AM-211-052-N.jpg","Evan","","",""
"","null","fixation","html-keyboard-response","19","1357223","0.0-3.0-0.8","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","20","1359731","0.0-3.0-1.8","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-214-090-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Daniel
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","11","stims/img/CFD-AM-238-269-N.jpg","Daniel","12","stims/img/CFD-LF-214-090-N.jpg","Angelina","","",""
"","null","fixation","html-keyboard-response","21","1360232","0.0-3.0-0.9","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","22","1362739","0.0-3.0-1.9","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-256-160-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-211-052-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","4","stims/img/CFD-AF-256-160-N.jpg","Jasmine","5","stims/img/CFD-AM-211-052-N.jpg","Evan","","",""
"","null","fixation","html-keyboard-response","23","1363246","0.0-3.0-0.10","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","24","1365751","0.0-3.0-1.10","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Daniel
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","11","stims/img/CFD-AM-238-269-N.jpg","Daniel","13","stims/img/CFD-BM-210-148-N.jpg","Christopher","","",""
"","null","fixation","html-keyboard-response","25","1366258","0.0-3.0-0.11","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","26","1368765","0.0-3.0-1.11","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-214-090-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","12","stims/img/CFD-LF-214-090-N.jpg","Angelina","13","stims/img/CFD-BM-210-148-N.jpg","Christopher","","",""
"","null","fixation","html-keyboard-response","27","1369271","0.0-3.0-0.12","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","28","1371778","0.0-3.0-1.12","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Dylan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-216-082-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Joshua
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-231-214-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","6","stims/img/CFD-LM-216-082-N.jpg","Dylan","7","stims/img/CFD-LM-231-214-N.jpg","Joshua","","",""
"","null","fixation","html-keyboard-response","29","1372284","0.0-3.0-0.13","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","30","1374790","0.0-3.0-1.13","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-256-160-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Lucas
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-214-026-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","2","stims/img/CFD-WM-214-026-N.jpg","Lucas","4","stims/img/CFD-AF-256-160-N.jpg","Jasmine","","",""
"","null","fixation","html-keyboard-response","31","1375296","0.0-3.0-0.14","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","32","1377802","0.0-3.0-1.14","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Alice
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-224-026-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Daniel
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","9","stims/img/CFD-AF-224-026-N.jpg","Alice","11","stims/img/CFD-AM-238-269-N.jpg","Daniel","","",""
"","null","fixation","html-keyboard-response","33","1378308","0.0-3.0-0.15","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","34","1380814","0.0-3.0-1.15","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Lucas
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-214-026-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Ella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-213-031-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","2","stims/img/CFD-WM-214-026-N.jpg","Lucas","3","stims/img/CFD-WF-213-031-N.jpg","Ella","","",""
"","null","fixation","html-keyboard-response","35","1381320","0.0-3.0-0.16","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","36","1383828","0.0-3.0-1.16","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Laila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christian
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-235-226-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","8","stims/img/CFD-BM-235-226-N.jpg","Christian","10","stims/img/CFD-BF-210-130-N.jpg","Laila","","",""
"","14116","break","html-keyboard-response","37","1397945","0.0-3.0-2.16-0.16","24","3","If you'd like to take a break before continuing, 
    please do so now. <p>To continue, please press the spacebar.</p>"," ","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","38","1398450","0.0-3.0-0.17","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","39","1400958","0.0-3.0-1.17","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-214-090-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Daniel
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","11","stims/img/CFD-AM-238-269-N.jpg","Daniel","12","stims/img/CFD-LF-214-090-N.jpg","Angelina","","",""
"","null","fixation","html-keyboard-response","40","1401463","0.0-3.0-0.18","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","41","1403971","0.0-3.0-1.18","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Joshua
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-231-214-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-211-052-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","5","stims/img/CFD-AM-211-052-N.jpg","Evan","7","stims/img/CFD-LM-231-214-N.jpg","Joshua","","",""
"","null","fixation","html-keyboard-response","42","1404478","0.0-3.0-0.19","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","43","1406984","0.0-3.0-1.19","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Laila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-214-090-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","10","stims/img/CFD-BF-210-130-N.jpg","Laila","12","stims/img/CFD-LF-214-090-N.jpg","Angelina","","",""
"","null","fixation","html-keyboard-response","44","1407490","0.0-3.0-0.20","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","45","1409993","0.0-3.0-1.20","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christian
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-235-226-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Sarah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-234-086-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","1","stims/img/CFD-WF-234-086-N.jpg","Sarah","8","stims/img/CFD-BM-235-226-N.jpg","Christian","","",""
"","null","fixation","html-keyboard-response","46","1410500","0.0-3.0-0.21","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","47","1413006","0.0-3.0-1.21","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Ella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-213-031-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Lucas
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-214-026-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","2","stims/img/CFD-WM-214-026-N.jpg","Lucas","3","stims/img/CFD-WF-213-031-N.jpg","Ella","","",""
"","null","fixation","html-keyboard-response","48","1413512","0.0-3.0-0.22","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","49","1416019","0.0-3.0-1.22","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-256-160-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Lucas
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-214-026-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","2","stims/img/CFD-WM-214-026-N.jpg","Lucas","4","stims/img/CFD-AF-256-160-N.jpg","Jasmine","","",""
"","null","fixation","html-keyboard-response","50","1416525","0.0-3.0-0.23","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","51","1419029","0.0-3.0-1.23","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Ella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-213-031-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-256-160-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","3","stims/img/CFD-WF-213-031-N.jpg","Ella","4","stims/img/CFD-AF-256-160-N.jpg","Jasmine","","",""
"","null","fixation","html-keyboard-response","52","1419534","0.0-3.0-0.24","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","53","1422041","0.0-3.0-1.24","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-214-090-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","12","stims/img/CFD-LF-214-090-N.jpg","Angelina","13","stims/img/CFD-BM-210-148-N.jpg","Christopher","","",""
"","null","fixation","html-keyboard-response","54","1422547","0.0-3.0-0.25","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","55","1425053","0.0-3.0-1.25","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Daniel
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","11","stims/img/CFD-AM-238-269-N.jpg","Daniel","13","stims/img/CFD-BM-210-148-N.jpg","Christopher","","",""
"","null","fixation","html-keyboard-response","56","1425560","0.0-3.0-0.26","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","57","1428067","0.0-3.0-1.26","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Alice
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-224-026-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Daniel
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","9","stims/img/CFD-AF-224-026-N.jpg","Alice","11","stims/img/CFD-AM-238-269-N.jpg","Daniel","","",""
"","null","fixation","html-keyboard-response","58","1428574","0.0-3.0-0.27","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","59","1431080","0.0-3.0-1.27","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Laila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christian
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-235-226-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","8","stims/img/CFD-BM-235-226-N.jpg","Christian","10","stims/img/CFD-BF-210-130-N.jpg","Laila","","",""
"","null","fixation","html-keyboard-response","60","1431586","0.0-3.0-0.28","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","61","1434090","0.0-3.0-1.28","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-211-052-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Ella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-213-031-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","3","stims/img/CFD-WF-213-031-N.jpg","Ella","5","stims/img/CFD-AM-211-052-N.jpg","Evan","","",""
"","null","fixation","html-keyboard-response","62","1434596","0.0-3.0-0.29","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","63","1437102","0.0-3.0-1.29","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Lucas
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-214-026-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Sarah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-234-086-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","1","stims/img/CFD-WF-234-086-N.jpg","Sarah","2","stims/img/CFD-WM-214-026-N.jpg","Lucas","","",""
"","null","fixation","html-keyboard-response","64","1437608","0.0-3.0-0.30","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","65","1440115","0.0-3.0-1.30","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Dylan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-216-082-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Joshua
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-231-214-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","6","stims/img/CFD-LM-216-082-N.jpg","Dylan","7","stims/img/CFD-LM-231-214-N.jpg","Joshua","","",""
"","null","fixation","html-keyboard-response","66","1440622","0.0-3.0-0.31","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","67","1443128","0.0-3.0-1.31","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-211-052-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-256-160-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","4","stims/img/CFD-AF-256-160-N.jpg","Jasmine","5","stims/img/CFD-AM-211-052-N.jpg","Evan","","",""
"","null","fixation","html-keyboard-response","68","1443634","0.0-3.0-0.32","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","69","1446141","0.0-3.0-1.32","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-256-160-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Dylan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-216-082-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","4","stims/img/CFD-AF-256-160-N.jpg","Jasmine","6","stims/img/CFD-LM-216-082-N.jpg","Dylan","","",""
"","null","fixation","html-keyboard-response","70","1446648","0.0-3.0-0.33","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","71","1449154","0.0-3.0-1.33","24","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Alice
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-224-026-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christian
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-235-226-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","8","stims/img/CFD-BM-235-226-N.jpg","Christian","9","stims/img/CFD-AF-224-026-N.jpg","Alice","","",""
"","10518","break","html-keyboard-response","72","1459672","0.0-3.0-2.33-0.33","24","3","If you'd like to take a break before continuing, 
    please do so now. <p>To continue, please press the spacebar.</p>"," ","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","73","1460178","0.0-3.0-0.34","24","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
