"view_history","rt","trial_purpose","trial_type","trial_index","time_elapsed","internal_node_id","sub_id","bonus","stimulus","response","rep","display_left","from_id","from_face","from_name","to_id","to_face","to_name","friendship","correct","slider_start"
"","null","learning_trial","html-keyboard-response","12","470794","0.0-3.0-1.4","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-202-056-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-244-096-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","2","stims/img/CFD-WF-202-056-N.jpg","Sophia","3","stims/img/CFD-LF-244-096-N.jpg","Angelina","","",""
"","null","fixation","html-keyboard-response","13","471301","0.0-3.0-0.5","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","14","473809","0.0-3.0-1.5","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-207-004-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Aaron
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","8","stims/img/CFD-LM-207-004-N.jpg","Christopher","9","stims/img/CFD-AM-201-076-N.jpg","Aaron","","",""
"","null","fixation","html-keyboard-response","15","474315","0.0-3.0-0.6","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","16","476822","0.0-3.0-1.6","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Brandon
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Iris
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-227-207-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","11","stims/img/CFD-BM-226-276-N.jpg","Brandon","13","stims/img/CFD-AF-227-207-N.jpg","Iris","","",""
"","null","fixation","html-keyboard-response","17","477328","0.0-3.0-0.7","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","18","479835","0.0-3.0-1.7","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Elijah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-244-096-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","3","stims/img/CFD-LF-244-096-N.jpg","Angelina","4","stims/img/CFD-BM-210-148-N.jpg","Elijah","","",""
"","null","fixation","html-keyboard-response","19","480341","0.0-3.0-0.8","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","20","482848","0.0-3.0-1.8","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jack
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-200-034-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Ava
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-242-154-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","10","stims/img/CFD-WM-200-034-N.jpg","Jack","12","stims/img/CFD-BF-242-154-N.jpg","Ava","","",""
"","null","fixation","html-keyboard-response","21","483354","0.0-3.0-0.9","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","22","485863","0.0-3.0-1.9","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-203-077-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Kyle
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-220-134-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","6","stims/img/CFD-AF-203-077-N.jpg","Emma","7","stims/img/CFD-AM-220-134-N.jpg","Kyle","","",""
"","null","fixation","html-keyboard-response","23","486370","0.0-3.0-0.10","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","24","488876","0.0-3.0-1.10","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Camila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-213-079-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Kyle
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-220-134-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","5","stims/img/CFD-LF-213-079-N.jpg","Camila","7","stims/img/CFD-AM-220-134-N.jpg","Kyle","","",""
"","null","fixation","html-keyboard-response","25","489382","0.0-3.0-0.11","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","26","491888","0.0-3.0-1.11","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Brandon
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Aaron
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","9","stims/img/CFD-AM-201-076-N.jpg","Aaron","11","stims/img/CFD-BM-226-276-N.jpg","Brandon","","",""
"","null","fixation","html-keyboard-response","27","492393","0.0-3.0-0.12","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","28","494896","0.0-3.0-1.12","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jack
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-200-034-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-207-004-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","8","stims/img/CFD-LM-207-004-N.jpg","Christopher","10","stims/img/CFD-WM-200-034-N.jpg","Jack","","",""
"","null","fixation","html-keyboard-response","29","495398","0.0-3.0-0.13","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","30","497904","0.0-3.0-1.13","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-202-056-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Elijah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","2","stims/img/CFD-WF-202-056-N.jpg","Sophia","4","stims/img/CFD-BM-210-148-N.jpg","Elijah","","",""
"","null","fixation","html-keyboard-response","31","498405","0.0-3.0-0.14","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","32","500910","0.0-3.0-1.14","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Elijah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-203-077-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","4","stims/img/CFD-BM-210-148-N.jpg","Elijah","6","stims/img/CFD-AF-203-077-N.jpg","Emma","","",""
"","null","fixation","html-keyboard-response","33","501416","0.0-3.0-0.15","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","34","503923","0.0-3.0-1.15","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Brandon
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Ava
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-242-154-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","11","stims/img/CFD-BM-226-276-N.jpg","Brandon","12","stims/img/CFD-BF-242-154-N.jpg","Ava","","",""
"","null","fixation","html-keyboard-response","35","504429","0.0-3.0-0.16","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","36","506936","0.0-3.0-1.16","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-202-056-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anthony
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-214-165-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","1","stims/img/CFD-LM-214-165-N.jpg","Anthony","2","stims/img/CFD-WF-202-056-N.jpg","Sophia","","",""
"","29065","break","html-keyboard-response","37","536001","0.0-3.0-2.16-0.16","25","3","If you'd like to take a break before continuing, 
    please do so now. <p>To continue, please press the spacebar.</p>"," ","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","38","536508","0.0-3.0-0.17","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","39","539013","0.0-3.0-1.17","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-203-077-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Elijah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","4","stims/img/CFD-BM-210-148-N.jpg","Elijah","6","stims/img/CFD-AF-203-077-N.jpg","Emma","","",""
"","null","fixation","html-keyboard-response","40","539514","0.0-3.0-0.18","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","41","542021","0.0-3.0-1.18","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Aaron
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-207-004-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","8","stims/img/CFD-LM-207-004-N.jpg","Christopher","9","stims/img/CFD-AM-201-076-N.jpg","Aaron","","",""
"","null","fixation","html-keyboard-response","42","542523","0.0-3.0-0.19","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","43","545030","0.0-3.0-1.19","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-203-077-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Kyle
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-220-134-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","6","stims/img/CFD-AF-203-077-N.jpg","Emma","7","stims/img/CFD-AM-220-134-N.jpg","Kyle","","",""
"","null","fixation","html-keyboard-response","44","545535","0.0-3.0-0.20","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","45","548043","0.0-3.0-1.20","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Iris
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-227-207-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Ava
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-242-154-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","12","stims/img/CFD-BF-242-154-N.jpg","Ava","13","stims/img/CFD-AF-227-207-N.jpg","Iris","","",""
"","null","fixation","html-keyboard-response","46","548549","0.0-3.0-0.21","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","47","551056","0.0-3.0-1.21","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Anthony
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-214-165-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-207-004-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","1","stims/img/CFD-LM-214-165-N.jpg","Anthony","8","stims/img/CFD-LM-207-004-N.jpg","Christopher","","",""
"","null","fixation","html-keyboard-response","48","551563","0.0-3.0-0.22","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","49","554070","0.0-3.0-1.22","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-202-056-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Elijah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","2","stims/img/CFD-WF-202-056-N.jpg","Sophia","4","stims/img/CFD-BM-210-148-N.jpg","Elijah","","",""
"","null","fixation","html-keyboard-response","50","554575","0.0-3.0-0.23","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","51","557083","0.0-3.0-1.23","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Aaron
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Brandon
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","9","stims/img/CFD-AM-201-076-N.jpg","Aaron","11","stims/img/CFD-BM-226-276-N.jpg","Brandon","","",""
"","null","fixation","html-keyboard-response","52","557584","0.0-3.0-0.24","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","53","560090","0.0-3.0-1.24","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-244-096-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-202-056-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","2","stims/img/CFD-WF-202-056-N.jpg","Sophia","3","stims/img/CFD-LF-244-096-N.jpg","Angelina","","",""
"","null","fixation","html-keyboard-response","54","560596","0.0-3.0-0.25","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","55","563099","0.0-3.0-1.25","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-244-096-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Camila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-213-079-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","3","stims/img/CFD-LF-244-096-N.jpg","Angelina","5","stims/img/CFD-LF-213-079-N.jpg","Camila","","",""
"","null","fixation","html-keyboard-response","56","563605","0.0-3.0-0.26","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","57","566106","0.0-3.0-1.26","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Ava
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-242-154-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Brandon
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","11","stims/img/CFD-BM-226-276-N.jpg","Brandon","12","stims/img/CFD-BF-242-154-N.jpg","Ava","","",""
"","null","fixation","html-keyboard-response","58","566612","0.0-3.0-0.27","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","59","569119","0.0-3.0-1.27","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Anthony
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-214-165-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-202-056-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","1","stims/img/CFD-LM-214-165-N.jpg","Anthony","2","stims/img/CFD-WF-202-056-N.jpg","Sophia","","",""
"","null","fixation","html-keyboard-response","60","569624","0.0-3.0-0.28","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","61","572131","0.0-3.0-1.28","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Elijah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Camila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-213-079-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","4","stims/img/CFD-BM-210-148-N.jpg","Elijah","5","stims/img/CFD-LF-213-079-N.jpg","Camila","","",""
"","null","fixation","html-keyboard-response","62","572637","0.0-3.0-0.29","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","63","575145","0.0-3.0-1.29","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Kyle
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-220-134-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Camila
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-213-079-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","5","stims/img/CFD-LF-213-079-N.jpg","Camila","7","stims/img/CFD-AM-220-134-N.jpg","Kyle","","",""
"","null","fixation","html-keyboard-response","64","575650","0.0-3.0-0.30","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","65","578158","0.0-3.0-1.30","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Iris
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-227-207-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Brandon
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","11","stims/img/CFD-BM-226-276-N.jpg","Brandon","13","stims/img/CFD-AF-227-207-N.jpg","Iris","","",""
"","null","fixation","html-keyboard-response","66","578663","0.0-3.0-0.31","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","67","581167","0.0-3.0-1.31","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jack
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-200-034-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Ava
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-242-154-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","10","stims/img/CFD-WM-200-034-N.jpg","Jack","12","stims/img/CFD-BF-242-154-N.jpg","Ava","","",""
"","null","fixation","html-keyboard-response","68","581673","0.0-3.0-0.32","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","69","584180","0.0-3.0-1.32","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Angelina
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-244-096-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Elijah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","3","stims/img/CFD-LF-244-096-N.jpg","Angelina","4","stims/img/CFD-BM-210-148-N.jpg","Elijah","","",""
"","null","fixation","html-keyboard-response","70","584686","0.0-3.0-0.33","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","71","587192","0.0-3.0-1.33","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jack
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-200-034-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-207-004-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","8","stims/img/CFD-LM-207-004-N.jpg","Christopher","10","stims/img/CFD-WM-200-034-N.jpg","Jack","","",""
"","28447","break","html-keyboard-response","72","615640","0.0-3.0-2.33-0.33","25","3","If you'd like to take a break before continuing, 
    please do so now. <p>To continue, please press the spacebar.</p>"," ","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","73","616144","0.0-3.0-0.34","25","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","74","618651","0.0-3.0-1.34","25","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Aaron
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-207-004-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","2","false","8","stims/img/CFD-LM-207-004-N.jpg","Christopher","9","stims/img/CFD-AM-201-076-N.jpg","Aaron","","",""
