"view_history","rt","trial_purpose","trial_type","trial_index","time_elapsed","internal_node_id","sub_id","bonus","stimulus","response","rep","display_left","from_id","from_face","from_name","to_id","to_face","to_name","friendship","correct","slider_start"
"","null","learning_trial","html-keyboard-response","53","127472","0.0-3.0-1.24","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Matthew
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-230-131-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Isaiah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-207-024-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","4","stims/img/CFD-WM-230-131-N.jpg","Matthew","6","stims/img/CFD-BM-207-024-N.jpg","Isaiah","","",""
"","null","fixation","html-keyboard-response","54","127978","0.0-3.0-0.25","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","55","130484","0.0-3.0-1.25","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-219-038-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Mia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-216-132-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","3","stims/img/CFD-BF-216-132-N.jpg","Mia","5","stims/img/CFD-WF-219-038-N.jpg","Sophia","","",""
"","null","fixation","html-keyboard-response","56","130990","0.0-3.0-0.26","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","57","133499","0.0-3.0-1.26","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Andrew
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-225-102-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Aiden
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","11","stims/img/CFD-BM-210-148-N.jpg","Aiden","12","stims/img/CFD-AM-225-102-N.jpg","Andrew","","",""
"","null","fixation","html-keyboard-response","58","134005","0.0-3.0-0.27","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","59","136512","0.0-3.0-1.27","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-225-164-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Emily
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-251-057-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","1","stims/img/CFD-LF-251-057-N.jpg","Emily","8","stims/img/CFD-LF-225-164-N.jpg","Amy","","",""
"","null","fixation","html-keyboard-response","60","137019","0.0-3.0-0.28","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","61","139524","0.0-3.0-1.28","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Joseph
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-231-112-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Andrew
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-225-102-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","10","stims/img/CFD-WM-231-112-N.jpg","Joseph","12","stims/img/CFD-AM-225-102-N.jpg","Andrew","","",""
"","null","fixation","html-keyboard-response","62","140031","0.0-3.0-0.29","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","63","142537","0.0-3.0-1.29","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Aiden
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-211-066-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","9","stims/img/CFD-AF-211-066-N.jpg","Emma","11","stims/img/CFD-BM-210-148-N.jpg","Aiden","","",""
"","null","fixation","html-keyboard-response","64","143044","0.0-3.0-0.30","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","65","145550","0.0-3.0-1.30","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-223-175-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Mia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-216-132-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","2","stims/img/CFD-LM-223-175-N.jpg","Christopher","3","stims/img/CFD-BF-216-132-N.jpg","Mia","","",""
"","null","fixation","html-keyboard-response","66","146052","0.0-3.0-0.31","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","67","148558","0.0-3.0-1.31","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Matthew
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-230-131-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Christopher
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-223-175-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","2","stims/img/CFD-LM-223-175-N.jpg","Christopher","4","stims/img/CFD-WM-230-131-N.jpg","Matthew","","",""
"","null","fixation","html-keyboard-response","68","149065","0.0-3.0-0.32","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","69","151571","0.0-3.0-1.32","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-219-038-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Nia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-223-250-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","5","stims/img/CFD-WF-219-038-N.jpg","Sophia","7","stims/img/CFD-BF-223-250-N.jpg","Nia","","",""
"","null","fixation","html-keyboard-response","70","152077","0.0-3.0-0.33","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","71","154584","0.0-3.0-1.33","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Alexandra
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-214-122-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Aiden
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-210-148-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","11","stims/img/CFD-BM-210-148-N.jpg","Aiden","13","stims/img/CFD-WF-214-122-N.jpg","Alexandra","","",""
"","1126","break","html-keyboard-response","72","155711","0.0-3.0-2.33-0.33","20","3","If you'd like to take a break before continuing, 
    please do so now. <p>To continue, please press the spacebar.</p>"," ","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","73","156217","0.0-3.0-0.34","20","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","74","158724","0.0-3.0-1.34","20","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Emily
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-251-057-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-225-164-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","2","true","1","stims/img/CFD-LF-251-057-N.jpg","Emily","8","stims/img/CFD-LF-225-164-N.jpg","Amy","","",""
