"view_history","rt","trial_purpose","trial_type","trial_index","time_elapsed","internal_node_id","sub_id","bonus","stimulus","response","rep","display_left","from_id","from_face","from_name","to_id","to_face","to_name","friendship","correct","slider_start"
"","null","learning_trial","html-keyboard-response","10","128818","0.0-3.0-1.3","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-212-050-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","6","stims/img/CFD-WF-212-050-N.jpg","Sophia","","",""
"","null","fixation","html-keyboard-response","11","129325","0.0-3.0-0.4","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","12","131832","0.0-3.0-1.4","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Leah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Elaine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-250-200-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","9","stims/img/CFD-AF-250-200-N.jpg","Elaine","11","stims/img/CFD-BF-210-130-N.jpg","Leah","","",""
"","null","fixation","html-keyboard-response","13","132340","0.0-3.0-0.5","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","14","134848","0.0-3.0-1.5","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-247-095-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            David
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-201-077-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","10","stims/img/CFD-BM-201-077-N.jpg","David","12","stims/img/CFD-LM-247-095-N.jpg","Alexander","","",""
"","null","fixation","html-keyboard-response","15","135356","0.0-3.0-0.6","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","16","137863","0.0-3.0-1.6","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-247-095-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","12","stims/img/CFD-LM-247-095-N.jpg","Alexander","13","stims/img/CFD-AM-201-076-N.jpg","Evan","","",""
"","null","fixation","html-keyboard-response","17","138369","0.0-3.0-0.7","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","18","140877","0.0-3.0-1.7","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-211-066-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","3","stims/img/CFD-AF-211-066-N.jpg","Jasmine","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","","",""
"","null","fixation","html-keyboard-response","19","141384","0.0-3.0-0.8","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","20","143891","0.0-3.0-1.8","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Leslie
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-225-164-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","5","stims/img/CFD-LF-225-164-N.jpg","Leslie","","",""
"","null","fixation","html-keyboard-response","21","144397","0.0-3.0-0.9","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","22","146904","0.0-3.0-1.9","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Leslie
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-225-164-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-211-066-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","3","stims/img/CFD-AF-211-066-N.jpg","Jasmine","5","stims/img/CFD-LF-225-164-N.jpg","Leslie","","",""
"","null","fixation","html-keyboard-response","23","147409","0.0-3.0-0.10","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","24","149916","0.0-3.0-1.10","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Elaine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-250-200-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-214-122-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","8","stims/img/CFD-WF-214-122-N.jpg","Anna","9","stims/img/CFD-AF-250-200-N.jpg","Elaine","","",""
"","null","fixation","html-keyboard-response","25","150423","0.0-3.0-0.11","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","26","152929","0.0-3.0-1.11","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-212-050-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anthony
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-231-112-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","6","stims/img/CFD-WF-212-050-N.jpg","Sophia","7","stims/img/CFD-WM-231-112-N.jpg","Anthony","","",""
"","null","fixation","html-keyboard-response","27","153436","0.0-3.0-0.12","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","28","155943","0.0-3.0-1.12","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Anna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-214-122-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Amir
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","1","stims/img/CFD-BM-237-188-N.jpg","Amir","8","stims/img/CFD-WF-214-122-N.jpg","Anna","","",""
"","null","fixation","html-keyboard-response","29","156450","0.0-3.0-0.13","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","30","158955","0.0-3.0-1.13","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Arianna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-219-223-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-211-066-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","2","stims/img/CFD-LF-219-223-N.jpg","Arianna","3","stims/img/CFD-AF-211-066-N.jpg","Jasmine","","",""
"","null","fixation","html-keyboard-response","31","159461","0.0-3.0-0.14","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","32","161969","0.0-3.0-1.14","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Arianna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-219-223-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","2","stims/img/CFD-LF-219-223-N.jpg","Arianna","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","","",""
"","null","fixation","html-keyboard-response","33","162475","0.0-3.0-0.15","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","34","164982","0.0-3.0-1.15","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Leah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-247-095-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","true","11","stims/img/CFD-BF-210-130-N.jpg","Leah","12","stims/img/CFD-LM-247-095-N.jpg","Alexander","","",""
"","null","fixation","html-keyboard-response","35","165488","0.0-3.0-0.16","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","36","167994","0.0-3.0-1.16","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Arianna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-219-223-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Amir
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","0","false","1","stims/img/CFD-BM-237-188-N.jpg","Amir","2","stims/img/CFD-LF-219-223-N.jpg","Arianna","","",""
"","13807","break","html-keyboard-response","37","181803","0.0-3.0-2.16-0.16","4","3","If you'd like to take a break before continuing, 
    please do so now. <p>To continue, please press the spacebar.</p>"," ","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","38","182309","0.0-3.0-0.17","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","39","184817","0.0-3.0-1.17","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Leah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","11","stims/img/CFD-BF-210-130-N.jpg","Leah","13","stims/img/CFD-AM-201-076-N.jpg","Evan","","",""
"","null","fixation","html-keyboard-response","40","185323","0.0-3.0-0.18","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","41","187825","0.0-3.0-1.18","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Leslie
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-225-164-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","5","stims/img/CFD-LF-225-164-N.jpg","Leslie","","",""
"","null","fixation","html-keyboard-response","42","188331","0.0-3.0-0.19","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","43","190839","0.0-3.0-1.19","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-211-066-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","3","stims/img/CFD-AF-211-066-N.jpg","Jasmine","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","","",""
"","null","fixation","html-keyboard-response","44","191345","0.0-3.0-0.20","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","45","193852","0.0-3.0-1.20","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Leah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-247-095-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","11","stims/img/CFD-BF-210-130-N.jpg","Leah","12","stims/img/CFD-LM-247-095-N.jpg","Alexander","","",""
"","null","fixation","html-keyboard-response","46","194359","0.0-3.0-0.21","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","47","196866","0.0-3.0-1.21","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            David
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-201-077-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-247-095-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","10","stims/img/CFD-BM-201-077-N.jpg","David","12","stims/img/CFD-LM-247-095-N.jpg","Alexander","","",""
"","null","fixation","html-keyboard-response","48","197371","0.0-3.0-0.22","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","49","199878","0.0-3.0-1.22","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-212-050-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","6","stims/img/CFD-WF-212-050-N.jpg","Sophia","","",""
"","null","fixation","html-keyboard-response","50","200381","0.0-3.0-0.23","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","51","202886","0.0-3.0-1.23","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Elaine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-250-200-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-214-122-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","8","stims/img/CFD-WF-214-122-N.jpg","Anna","9","stims/img/CFD-AF-250-200-N.jpg","Elaine","","",""
"","null","fixation","html-keyboard-response","52","203390","0.0-3.0-0.24","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","53","205896","0.0-3.0-1.24","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            David
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-201-077-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-214-122-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","8","stims/img/CFD-WF-214-122-N.jpg","Anna","10","stims/img/CFD-BM-201-077-N.jpg","David","","",""
"","null","fixation","html-keyboard-response","54","206401","0.0-3.0-0.25","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","55","208908","0.0-3.0-1.25","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Leslie
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-225-164-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anthony
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-231-112-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","5","stims/img/CFD-LF-225-164-N.jpg","Leslie","7","stims/img/CFD-WM-231-112-N.jpg","Anthony","","",""
"","null","fixation","html-keyboard-response","56","209413","0.0-3.0-0.26","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","57","211921","0.0-3.0-1.26","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Amir
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-214-122-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","1","stims/img/CFD-BM-237-188-N.jpg","Amir","8","stims/img/CFD-WF-214-122-N.jpg","Anna","","",""
"","null","fixation","html-keyboard-response","58","212427","0.0-3.0-0.27","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","59","214934","0.0-3.0-1.27","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Arianna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-219-223-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-211-066-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","2","stims/img/CFD-LF-219-223-N.jpg","Arianna","3","stims/img/CFD-AF-211-066-N.jpg","Jasmine","","",""
"","null","fixation","html-keyboard-response","60","215440","0.0-3.0-0.28","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","61","217946","0.0-3.0-1.28","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jasmine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-211-066-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Leslie
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-225-164-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","3","stims/img/CFD-AF-211-066-N.jpg","Jasmine","5","stims/img/CFD-LF-225-164-N.jpg","Leslie","","",""
"","null","fixation","html-keyboard-response","62","218449","0.0-3.0-0.29","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","63","220955","0.0-3.0-1.29","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Jacob
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-211-128-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Arianna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-219-223-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","2","stims/img/CFD-LF-219-223-N.jpg","Arianna","4","stims/img/CFD-LM-211-128-N.jpg","Jacob","","",""
"","null","fixation","html-keyboard-response","64","221462","0.0-3.0-0.30","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","65","223963","0.0-3.0-1.30","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Amir
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Arianna
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-219-223-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","1","stims/img/CFD-BM-237-188-N.jpg","Amir","2","stims/img/CFD-LF-219-223-N.jpg","Arianna","","",""
"","null","fixation","html-keyboard-response","66","224469","0.0-3.0-0.31","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","67","226976","0.0-3.0-1.31","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Elaine
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-250-200-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Leah
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-210-130-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","9","stims/img/CFD-AF-250-200-N.jpg","Elaine","11","stims/img/CFD-BF-210-130-N.jpg","Leah","","",""
"","null","fixation","html-keyboard-response","68","227482","0.0-3.0-0.32","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","69","229989","0.0-3.0-1.32","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Sophia
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-212-050-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Anthony
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-231-112-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","true","6","stims/img/CFD-WF-212-050-N.jpg","Sophia","7","stims/img/CFD-WM-231-112-N.jpg","Anthony","","",""
"","null","fixation","html-keyboard-response","70","230491","0.0-3.0-0.33","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","null","learning_trial","html-keyboard-response","71","232998","0.0-3.0-1.33","4","3","
    <div class = 'grid-container'>
        <div class='header-text'> Friends </div>
        <div>
            Evan
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-201-076-N.jpg'>
        </div>
        <div> &nbsp; + &nbsp; </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-247-095-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","null","1","false","12","stims/img/CFD-LM-247-095-N.jpg","Alexander","13","stims/img/CFD-AM-201-076-N.jpg","Evan","","",""
"","1531","break","html-keyboard-response","72","234530","0.0-3.0-2.33-0.33","4","3","If you'd like to take a break before continuing, 
    please do so now. <p>To continue, please press the spacebar.</p>"," ","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","73","235035","0.0-3.0-0.34","4","3","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
